city,client_event_time,country,device_carrier,device_family,device_type,event_type,language,os_name,os_version,platform,user_id,plan.price,paid_amount,coupon.discount_amount,pg.type
Paju,2023-08-14 00:20:01.796,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,1ab23af0055e9e82db3fa3c524833978,15920,15920,0,
Suseong-gu,2023-08-14 01:15:01.318,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,b572df7a55415c1bab0c87349baa0805,15920,7960,7960,
Seoul,2023-08-14 01:35:04.359,South Korea,,Android,Android,renew.subscription,Korean,Chrome WebView,84,Web,845107b3e4888e2e85f02619ecf3f980,15920,15920,0,
Incheon,2023-08-14 02:10:01.993,South Korea,,Windows,Windows,renew.subscription,English,Chrome,114.0.0.0,Web,68fdc1d64c5bd8805e6ac93d2d125112,15920,15920,0,
,2023-08-14 02:35:01.287,South Korea,,K,,renew.subscription,Korean,Chrome,115.0.0.0,Web,3c559276723096e33b1b1271e6bb76f8,15920,15920,0,
Seoul,2023-08-14 03:15:01.566,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,4cdf8d57faacb590b6ca7717843643fc,15920,15920,0,
Seoul,2023-08-14 04:30:01.573,South Korea,,Mac,Mac,renew.subscription,English,Safari,16.5.1,Web,31ae90e0afc3771fde766a914f03c2e6,15920,15920,0,
Yeongdeungpo-gu,2023-08-14 04:35:02.351,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,115.0.1901.188,Web,0c1dccbc4e0624eea3c9b3d3f25f9896,15920,15920,0,
Mapo-gu,2023-08-14 04:40:01.602,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,112b9cc61060944e2fe4d10c0711f59c,15920,15920,0,
Suwon,2023-08-14 05:05:01.575,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,113.0.0.0,Web,cee816f716ae0781a92111a10e08b98a,15920,15920,0,
Seoul,2023-08-14 05:20:01.787,South Korea,,Mac,Mac,renew.subscription,Korean,Safari,16.6,Web,43c433a2cab8e1a9e5f48f10435fcc62,15920,7960,7960,
Gangnam-gu,2023-08-14 05:35:02.035,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,f5464ec42d87e0f32806b916d0414b2e,15920,15920,0,
Uiwang,2023-08-14 05:50:01.693,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,d5617ea5e8e9ca8b78a26de768564a8f,15920,15920,0,
Gimpo-si,2023-08-14 06:15:01.341,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,d456c75db88eafed589d75889ee32cd5,15920,15920,0,
Gangseo-gu,2023-08-14 06:20:01.264,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,111.0.0.0,Web,b037f6a684e4c069641e592731533790,15920,15920,0,
Jinju,2023-08-14 06:50:03.658,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,7d33eb2e349cffdf1c43274b6e6e4cf7,15920,7960,7960,
Yongin-si,2023-08-14 07:25:01.087,South Korea,,Samsung Phone,Samsung Galaxy S21+ 5G,renew.subscription,Korean,Whale,1.0.0.0,Web,7b98d5562989c33d48ae7bf465b6e0bb,15920,15920,0,
Gangnam-gu,2023-08-14 08:05:01.765,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,f6e22c44284ba6fe30e499e36b27f0a4,15920,15920,0,
Seocho-gu,2023-08-14 08:15:02.216,South Korea,,Windows,Windows,renew.subscription,Korean,Whale,3.21.192.18,Web,f1cbd9006fdc0ba1f39f342969891b6a,15920,15920,0,
Dobong-gu,2023-08-14 08:30:01.679,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,GSA,276.0.553288863,Web,9b7360e7028af2f5a7031a3409387b37,15920,15920,0,
Dong-gu,2023-08-14 11:00:02.697,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,0df6c09b939cd716a375f95334466eae,15920,15920,0,
Hanam,2023-08-14 11:00:03.109,South Korea,,Windows,Windows,renew.subscription,English,Chrome,114.0.0.0,Web,0b2957fa1629ec9fe01c7bef62388956,15920,15920,0,
Seoul,2023-08-14 12:05:01.842,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,114.0.0.0,Web,3c797707575e92e11da3ab4b17bed32f,15920,15920,0,
Gumi,2023-08-14 13:05:01.725,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,0ff9117141bc69840d77fb7ea9e2d577,15920,7960,7960,
Gimhae,2023-08-14 15:35:01.694,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,8a5b3d5ec9f8755d81e2f5a646246c96,15920,15920,0,
Yongin-si,2023-08-14 16:10:01.990,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,f1f05bb35015ba74e3b7e14d319a9027,15920,15920,0,
Los Angeles,2023-08-14 18:00:02.891,United States,,Mac,Mac,renew.subscription,English,Safari,16.2,Web,89709afb3866ea41d0dcbc86ec43a6d4,15920,15920,0,
Bupyeong-gu,2023-08-14 18:15:02.285,South Korea,,Android,Android,renew.subscription,Korean,Samsung Browser,18,Web,0e5c80176fe3a7edb456c524d6350ca3,15920,15920,0,
Pyeongtaek-si,2023-08-14 19:15:01.769,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,WebKit,605,Web,91f0c771b657a9db075ee77be7a6f006,15920,15920,0,
Seoul,2023-08-14 20:15:03.091,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,Mobile Safari,16.5.1,Web,3307e0685466dc35c525b68b98d9c5b9,15920,15920,0,
Seongnam-si,2023-08-15 02:00:01.845,South Korea,,Windows,Windows,renew.subscription,English,Chrome,110.0.0.0,Web,7c386a651f3f25eb22ec2eba6f875c64,15920,15920,0,
Mapo-gu,2023-08-15 02:40:01.863,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,4d70ddd053a019d2d0b8c53fda149e51,15920,15920,0,
Gangdong-gu,2023-08-15 04:00:04.143,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,115.0.0.0,Web,e3b2ef83f547589aef73c53b9d127675,15920,15920,0,
Osan,2023-08-15 04:10:01.608,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,Chrome,115.0.5790.130,Web,e90141240be9c24642fe4edc750801fd,15920,15920,0,
Seodaemun-gu,2023-08-15 04:55:01.536,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,111.0.0.0,Web,868addb3273a58eb6fbeb9d12be8c921,15920,15920,0,
Incheon,2023-08-15 05:55:02.128,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,306f2be3fc154fccc78104333e2ce45a,15920,7960,7960,
Pyeongtaek-si,2023-08-15 06:00:02.242,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,ad7a4819654f10bce573dcb74b06a8af,15920,15920,0,
Bucheon-si,2023-08-15 07:45:01.669,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,115.0.0.0,Web,7a6278a93cf3895b9b02c64065c5b697,15920,15920,0,
Gangseo-gu,2023-08-15 07:45:01.933,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,114.0.0.0,Web,c6969cbe018545b52da92d228674c8f5,15920,7960,7960,
Siheung-si,2023-08-15 08:05:01.813,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,115.0.1901.188,Web,24b69d0b7467cefced000284a874e050,15920,15920,0,
Seoul,2023-08-15 08:20:02.657,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,2a653dd9a0d1b13df8917286f6cd0336,15920,15920,0,
Seoul,2023-08-15 08:45:01.816,South Korea,,Mac,Mac,renew.subscription,English,Chrome,115.0.0.0,Web,bef67ccd94018623270269f2623132dc,15920,15920,0,
Hwaseong-si,2023-08-15 08:55:01.693,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,114.0.0.0,Web,90d1d39affb8829a4562b357c20fcb32,15920,15920,0,
Seongnam-si,2023-08-15 09:25:01.880,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,110.0.0.0,Web,794859059391f18b2bb29cfc9d2b3cb8,15920,15920,0,
Busanjin-gu,2023-08-15 11:03:37.158,South Korea,,Mac,Mac,renew.subscription,English,Chrome,115.0.0.0,Web,25a0329cb13d6a49b1198726fda3c742,15920,7960,7960,
Suseong-gu,2023-08-15 11:10:01.993,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,736a542e2ad2c7bc7bbf85571f104af0,15920,15920,0,
Toronto,2023-08-15 12:10:01.540,Canada,,Windows,Windows,renew.subscription,English,Chrome,115.0.0.0,Web,e2652bbc8ce6ef935dc655ed9b3a1464,15920,15920,0,
Jeju City,2023-08-15 12:25:01.996,South Korea,,Samsung Phone,Samsung Galaxy S20 5G,renew.subscription,Korean,Chrome WebView,108.0.5359.128,Web,6fe73e247324b52f48058164f1943803,15920,15920,0,
Seongnam-si,2023-08-15 13:00:02.026,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,113.0.0.0,Web,ecb0b399b7831fb8350464e50c9ffec4,15920,15920,0,
Seongnam-si,2023-08-15 13:05:03.066,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,ecd320a869d4a9e2db9c919a76166730,15920,15920,0,
Gangnam-gu,2023-08-15 13:10:01.398,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,114.0.0.0,Web,3766fde8033d77682d9dc0113538fd76,15920,7960,7960,
Nowon-gu,2023-08-15 13:30:01.821,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,115.0.0.0,Web,0faa59ca412ca8ee0702ec6ad68b0e73,15920,13532,2388,
Hwaseong-si,2023-08-15 13:40:01.176,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,ac050c2df4fd62f8e27639ae065f55fc,15920,13532,2388,
Dobong-gu,2023-08-15 13:45:01.729,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,8df97cede3667fcd685ba9a372c90dd4,15920,7960,7960,
Incheon,2023-08-15 14:00:01.694,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,e6ed3f84ddec118377018d57cd394f3a,15920,15124,796,
Seoul,2023-08-15 14:00:20.451,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,d05a938304cdd558acfb185c709d599d,15920,15920,0,
Jinju,2023-08-15 14:20:01.986,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,a88f98cff3f02b43b757b437206530fd,15920,7960,7960,
Suwon,2023-08-15 14:35:01.717,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,98,Web,10a8a330201e581e03fab84db9f17119,42960,42960,0,
Seocho-gu,2023-08-15 14:35:01.737,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,115.0.0.0,Web,abc1e6339b236423e49053af3dc06115,15920,7960,7960,
Yangcheon-gu,2023-08-15 15:05:02.210,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,115.0.1901.188,Web,9e683d716b60c1ba97ffd5489aca7610,15920,15920,0,
Anyang-si,2023-08-15 15:10:03.171,South Korea,,Mac,Mac,renew.subscription,English,Chrome,115.0.0.0,Web,601725203221e1639aebc84a3280596e,15920,15920,0,
Seongdong-gu,2023-08-15 17:35:01.724,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,115.0.0.0,Web,5a176ceb74d651df2abb349e31993d9d,15920,15920,0,
Jung-gu,2023-08-15 18:00:01.874,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,115.0.1901.203,Web,494abd46e6c7bf1f967b735b6a406063,15920,15920,0,
Seoul,2023-08-15 21:10:03.195,South Korea,,Windows,Windows,renew.subscription,Korean,Whale,3.21.192.18,Web,83634d6723bd630fc86cc2d8d02a01c4,15920,7960,7960,
Gangnam-gu,2023-08-15 23:25:01.901,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,108.0.0.0,Web,393d2bf9865d48f9eb58406db25844eb,15920,15920,0,
Seoul,2023-08-16 00:50:01.178,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,115.0.0.0,Web,c49e919775011f9727dba4a27dcc68d4,15920,15920,0,
Chilgok-gun,2023-08-16 01:55:01.779,South Korea,,Apple iPad,Apple iPad,renew.subscription,Korean,Chrome,114.0.5735.124,Web,960cd741996a99ef2bea8c7805098a65,15920,15920,0,
Seoul,2023-08-16 03:35:01.723,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,114.0.1823.58,Web,ebc8d49541ab03c2acdb8606df50238b,15920,15920,0,
Nowon-gu,2023-08-16 03:40:02.701,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,c8133ecabfb7c976ee5d3577be628f40,15920,7960,7960,
Daegu,2023-08-16 04:20:01.643,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,112.0.1722.39,Web,ac72badd306aba411cfc1d1604026765,15920,15920,0,
Seoul,2023-08-16 04:35:01.677,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,Mobile Safari,16.5.2,Web,c7f36c53642a651c7b899d864212a39c,15920,15920,0,
Seoul,2023-08-16 04:56:00.566,South Korea,,Mac,Mac,renew.subscription,English,Safari,16.4.1,Web,cfe09a1c5ca830078bd29c403bd3a696,15920,15920,0,
Ulsan,2023-08-16 05:30:01.888,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,d77f6d0cb941179f981240b741e2e036,15920,7960,7960,
Dongdaemun-gu,2023-08-16 06:30:01.444,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,115.0.1901.203,Web,2d360079366d84b30e2a9b8b7613dd6f,15920,7960,7960,
Guro-gu,2023-08-16 06:35:01.566,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,9f12c110740a42edb3c837d2562de2e9,15920,15920,0,
Changwon,2023-08-16 07:10:01.700,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,115.0.1901.183,Web,c4bcdbab3cc3e01a33b015ef79ec3b9b,15920,15920,0,
Jeju City,2023-08-16 07:55:02.508,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,6e1c1ec5476b674b976308782080ae05,15920,15920,0,
Chuncheon,2023-08-16 08:45:01.401,South Korea,,Windows,Windows,renew.subscription,Korean,Whale,3.21.192.18,Web,02ae8198ff35ab3a6404a3003f888ae5,15920,15920,0,
Nam-gu,2023-08-16 08:50:01.775,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,f928d479fe0d2923e243c52321576e8b,15920,15920,0,
Seoul,2023-08-16 08:55:03.107,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,115.0.0.0,Web,4856c895102a56a726c40c8c025fb781,15920,15920,0,
Seoul,2023-08-16 09:30:48.630,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,ab28585df2442a443eac0b4fe3997842,15920,15920,0,
Seodaemun-gu,2023-08-16 09:47:47.683,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,026fef1203ac088caea9ffec35df46ec,131600,131600,0,
Cambridge,2023-08-16 10:20:02.867,United States,,Windows,Windows,renew.subscription,Korean,Edge,115.0.1901.183,Web,066eb7d47a203eb950dc877d5dc617d5,15920,15920,0,
Seo-gu,2023-08-16 10:40:02.498,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,83d13db5ba1fa4ba66f9b9412201feff,15920,7960,7960,
Osan,2023-08-16 12:00:02.663,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,114.0.0.0,Web,aa2329ddd6e146b67da320db9201e38f,15920,15920,0,
Pune,2023-08-16 12:05:01.838,India,,Windows,Windows,renew.subscription,Korean,Chrome,114.0.0.0,Web,169b16173fac35935a69712077f5fd88,15920,15920,0,
Seodaemun-gu,2023-08-16 12:15:02.123,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,ea86a2f85d2475df7d64bea5db243782,15920,15920,0,
Yeonsu-gu,2023-08-16 12:30:01.806,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,42dbd5ecdf131e92c827d3d3b20282be,15920,15920,0,
Pyeongtaek-si,2023-08-16 14:10:01.367,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,d48229cfe5f0ca33a46b238ecf63c7b7,15920,15920,0,
Goyang-si,2023-08-16 14:50:01.698,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,111.0.1661.41,Web,fc43d80c202db2260a9b6c757c419c59,15920,15920,0,
Daejeon,2023-08-16 14:50:01.845,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,66e75aa18580ee78eccde44f09344a3a,15920,15920,0,
Naju,2023-08-16 18:43:53.492,South Korea,,Apple iPad,Apple iPad,renew.subscription,Korean,Mobile Safari,16.5,Web,af212d0dc8328502991b8c7abd511728,15920,15920,0,
,2023-08-16 20:15:01.724,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,b502552a34e391b1ab1cf7cdbc67c706,15920,15920,0,
Songpa-gu,2023-08-17 01:50:01.463,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,Mobile Safari,16.6,Web,116040c98f94e74ff4d08b6617aa931f,15920,15920,0,
Jungnang-gu,2023-08-17 02:05:01.851,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,115.0.0.0,Web,961a2a42932d76d9a50460e9fe4e68e7,15920,15920,0,
Dongjak-gu,2023-08-17 02:10:01.790,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,288da820436c493d3bafa1f501950578,14328,14328,0,
Seocho-gu,2023-08-17 04:27:42.334,South Korea,,Mac,Mac,renew.subscription,English,Whale,3.18.154.8,Web,ef02da0334be687025926dd6fcf4524c,15920,15920,0,
Sejong,2023-08-17 04:35:01.732,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,77738ef4ef774dc1cc325fcd7c69c389,15920,15920,0,
Wonju,2023-08-17 04:35:02.090,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,ae6b637523b6f9d14b7d885a9055c830,15920,15920,0,
Seongnam-si,2023-08-17 05:15:02.378,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,04443da06f98d2793d79d977435fa08d,15920,15920,0,
Ongjin-gun,2023-08-17 05:25:01.898,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,115.0.1901.188,Web,c8cbd87116e9bbe2f1c21f0df76f9a9c,15920,15920,0,
Gangnam-gu,2023-08-17 05:30:01.722,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,114.0.0.0,Web,ceaca2bb7ca43c59e681a2b878bdec8d,15920,15920,0,
Gangbuk-gu,2023-08-17 06:25:02.257,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,116.0.0.0,Web,eb13432dc4680ce78b8e9f6fda994dfb,15920,15920,0,
Seocho-gu,2023-08-17 06:50:04.813,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,114.0.0.0,Web,82b6756f40ce6353030f44e83eda7f2e,15920,15920,0,
Seocho-gu,2023-08-17 07:00:05.921,South Korea,,Samsung Galaxy Note,Samsung Galaxy Note10+ 5G,renew.subscription,Korean,Samsung Browser,22.0,Web,0b32eed3c4f0e7446b6a2327796cb0cd,15920,15920,0,
Suwon,2023-08-17 07:10:01.553,South Korea,,Windows,Windows,renew.subscription,Korean,Whale,3.21.192.18,Web,0a0b9f1170a926309e8443e6dc0d6b3c,15920,15920,0,
Yangju,2023-08-17 07:30:02.183,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,114.0.0.0,Web,06f913b83e125e7efb97f8dee28cb3a4,15920,15920,0,
Seongbuk-gu,2023-08-17 07:35:01.945,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,115.0.0.0,Web,7577af42b3e1f3f04d122d7e43a6dfe7,15920,15920,0,
Seoul,2023-08-17 08:30:01.293,South Korea,,Mac,Mac,renew.subscription,Korean,Safari,16.5.2,Web,c2d47034960fdff5df495822ff66fbc1,15920,15920,0,
Jeonju,2023-08-17 08:35:01.491,South Korea,,Windows,Windows,renew.subscription,Korean,Whale,3.21.192.18,Web,f84615f8ce8a3f523c82a8ae40d70c25,15920,15920,0,
Seongnam-si,2023-08-17 08:40:01.330,South Korea,,Mac,Mac,renew.subscription,Korean,Whale,3.16.138.22,Web,77d2d983c6d0b8fab646c52a381cf210,15920,15920,0,
Guri-si,2023-08-17 08:40:03.729,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,103,Web,ca17dae28fd10d347706eea9f15b5dfc,15920,15920,0,
Suseong-gu,2023-08-17 09:05:02.063,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,114.0.0.0,Web,96deb5b7e01419869eaa6960b5ee12d1,15920,15920,0,
Seoul,2023-08-17 09:15:02.605,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,115.0.0.0,Web,98545006e1d984ab375b7eb686247c3a,15920,15920,0,
Gangnam-gu,2023-08-17 09:20:01.538,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,7d36b8c6a411b0e67486fa2c94b2678e,15920,15920,0,
Gwanak-gu,2023-08-17 09:35:07.433,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,100,Web,aa204dd230bc7ed57ccbb84c509831ac,15920,15920,0,
Yeongdeungpo-gu,2023-08-17 10:05:02.832,South Korea,,Samsung Galaxy Phone,Samsung Galaxy S10,renew.subscription,Korean,Whale,1.0.0.0,Web,b51de6c8e06afb3475e85e4f601e7e6e,15920,15920,0,
Seongdong-gu,2023-08-17 10:20:02.025,South Korea,,Windows,Windows,renew.subscription,Korean,Whale,3.21.192.18,Web,a6a71dd33650b3ce28ebe158266bd7ff,15920,15920,0,
Seoul,2023-08-17 10:30:02.976,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,114.0.0.0,Web,fc74babbdeb6dec246c361cacd1a2ab8,15920,15920,0,
Seoul,2023-08-17 10:35:01.931,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,1a6e8b01633c9b283a01aeea0beaf5f0,15920,15920,0,
Seoul,2023-08-17 11:30:02.147,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,Mobile Safari,16.6,Web,6dcce751871070d90a44e006289c6e6d,15920,7960,7960,
Seoul,2023-08-17 11:40:01.777,South Korea,,Apple iPad,Apple iPad,renew.subscription,Korean,Mobile Safari,16.5.2,Web,dd3b0fa18607f254efbf668a1f7db7d7,15920,15920,0,
Seongnam-si,2023-08-17 12:45:02.539,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,3f56b77d820b791c7c91bac3d971c7d3,15920,15920,0,
Gwangmyeong-si,2023-08-17 13:25:01.734,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,84d8fd34de25dbc46a66da620b8f923a,15920,15920,0,
Jinju,2023-08-17 13:30:01.880,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,115.0.1901.203,Web,34333848b1f5390e3094e1234ab9925e,15920,15920,0,
Bucheon-si,2023-08-17 14:05:01.498,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,9335e49e059a671df015d4f3d2b834d5,15920,15920,0,
Yongin-si,2023-08-17 14:15:01.959,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,115.0.0.0,Web,3ed6b3e5fc7ee384893dc9c5801d0545,15920,7960,7960,
Buk-gu,2023-08-17 14:25:01.631,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,a7ad0d27013b6b095bb90809832413fa,15920,15920,0,
Suwon,2023-08-17 14:45:01.675,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,3d458a72b4fcf7373ccf5c58b0768c19,15920,15920,0,
Bupyeong-gu,2023-08-17 19:35:01.663,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,114.0.0.0,Web,742a0d05a590e7ed0606ebc44b689052,15920,15920,0,
Gangseo-gu,2023-08-17 22:15:02.008,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,114.0.0.0,Web,365595cbbd4ae4a65a9b7e7f3e2ce5dd,15920,15920,0,
Gwangjin-gu,2023-08-17 22:45:02.265,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,31541de78fc9d2a67e64ed4a2eaea36c,15920,7960,7960,
Pohang,2023-08-18 01:55:01.839,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,93e60ba35197a80d5eb7577f72c95d7d,15920,15920,0,
Seoul,2023-08-18 03:21:11.578,South Korea,,Apple iPhone,Apple iPhone,renew.subscription,Korean,Mobile Safari,16.1,Web,dcab57747f784b9ed31f6e104432b14b,15920,13532,2388,
Daegu,2023-08-18 04:30:02.095,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,112.0.0.0,Web,27434182ba741da89903406bb2644bb9,15920,15920,0,
Seoul,2023-08-18 04:45:02.685,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,115.0.0.0,Web,85c89df45777cb0df1f2a15c0eb8728a,15920,15920,0,
Seocho-gu,2023-08-18 05:00:02.507,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,7477895d797d574b01a4a7291a3bfc84,15920,15920,0,
Seoul,2023-08-18 05:25:02.470,South Korea,,Mac,Mac,renew.subscription,Korean,Chrome,111.0.0.0,Web,039ec92c347a0c3b9b8b6710e2e02f3e,15920,15920,0,
Gangnam-gu,2023-08-18 06:10:01.844,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,ddd3fab07296268726a26823fc3caa09,15920,15920,0,
Hwaseong-si,2023-08-18 06:40:02.090,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,ebff61912c2d84374f4459978882e466,15920,15920,0,
Seongnam-si,2023-08-18 06:40:02.352,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,114.0.0.0,Web,34fc845fcd3e8cd2323bbae58b86f06e,15920,15920,0,
Seongnam-si,2023-08-18 07:22:50.214,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,116.0.0.0,Web,7bc3550bbd5c6b9b2ba4c25ca7a8f7c8,15920,15920,0,
Cheongju-si,2023-08-18 08:55:01.746,South Korea,,Windows,Windows,renew.subscription,Korean,Chrome,115.0.0.0,Web,ff981a0f1f704b60de77fadb1fec86a9,15920,15920,0,
Paju,2023-08-18 09:50:01.885,South Korea,,Windows,Windows,renew.subscription,Korean,Whale,3.21.192.18,Web,b75750a11da0f8f56c85ac4b05fbe749,15920,15920,0,
Seoul,2023-08-18 09:59:40.264,South Korea,,Mac,Mac,renew.subscription,Korean,Safari,16.5.2,Web,d7218925613d9cc60accf6dd2d64c287,15920,15920,0,
Dalseo-gu,2023-08-18 10:05:03.322,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,115.0.1901.203,Web,e8a4b3fa6622c3a12fa6bd756339e519,15920,15920,0,
Dong-gu,2023-08-18 10:25:01.730,South Korea,,Windows,Windows,renew.subscription,Korean,Edge,115.0.1901.183,Web,5aafe090d641abda1c0910f9ca7f9ae6,15920,15920,0,
