city,client_event_time,country,device_carrier,device_family,device_type,event_type,language,os_name,os_version,platform,user_id,plan.price,paid_amount,coupon.discount_amount,pg.type
Namyangju,2022-10-31 15:14:55.911,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,107,Web,32c8a9afa0317d40fee46d3b67f8957d,15920,15920,0,
Cheongju-si,2022-10-08 17:18:53.062,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,106,Web,7f4021178c8aff48258d9cd0f13b6c7e,15920,15920,0,
,2022-11-30 14:53:10.507,,,,,resubscribe.subscription,,,,,599774b767c03563638c00501eb844e7,15920,15920,0,
Gwacheon-si,2022-10-25 13:26:52.072,South Korea,,Windows,Windows,resubscribe.subscription,English,Edge,106,Web,8cb997c075f89c6e4cbc99d1acaeae3c,42960,42960,0,
Gangnam-gu,2022-10-25 13:15:06.878,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,106,Web,94c97c1b20a699201df10349b08a84a0,15920,15920,0,
Yongsan-gu,2022-10-24 08:04:52.174,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,106,Web,a5d9a882e39e7e1baf665ad6b7ac93a5,15920,14805,1115,
Seoul,2022-09-25 00:51:25.839,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,105,Web,f644c894b5a269a7dcca2850fd1ac038,15920,15920,0,
Namyangju,2022-10-16 05:32:52.272,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,106,Web,376ab3d73152975546635e1f6617fcae,42960,42960,0,
Yongin-si,2022-11-04 11:32:27.511,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,107,Web,d180de701fcfd2840caec59269ac6e5a,15920,15920,0,
Anyang-si,2022-10-12 15:56:26.322,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Edge,106,Web,7ebca12cbec0c58e1be024fa9c96ff8b,15920,15920,0,
Suwon,2022-10-06 13:33:53.661,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,16,Web,d0a1dc518a5fd6508d98b86c031fd964,131600,131600,0,
Gangnam-gu,2022-11-15 12:04:54.799,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Edge,107,Web,b783674c89ead0a0e64b4114bb516fc7,15920,15920,0,
Seoul,2022-10-04 00:54:34.447,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,105,Web,b68273d6bd51fd1e0140d84c1050e0ff,131600,131600,0,
Seoul,2022-10-13 05:59:29.670,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Safari,15,Web,a5d058da1cd5978936f51a4d82633c2d,15920,15920,0,
Gangbuk-gu,2022-10-23 13:20:28.678,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,106,Web,c6f9e470833856d4c58147b9fd1fdca7,15920,15920,0,
Yongsan-gu,2022-10-20 10:23:23.320,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,106,Web,9915e57302666979aac68a86b56c50ad,15920,15442,478,
Yangju,2022-09-19 12:06:10.094,South Korea,,Android,Android,resubscribe.subscription,Korean,Chrome Mobile,105,Web,66198fc2d4df591e48bb00b671b403d0,15920,15920,0,
Buk-gu,2022-10-19 12:33:34.249,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,106,Web,ffd42b112242c93d77b874a8668443f8,131600,131600,0,
Yeongdeungpo-gu,2022-10-01 00:47:32.759,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,106,Web,74e4e9fc43a6a5af4c0f92d01ac466d9,15920,15920,0,
Sejong,2022-10-11 06:36:49.177,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,106,Web,ea86cf414c397c864df011b6b2f8ea80,42960,42960,0,
Cheongju-si,2022-09-23 13:44:48.777,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,105,Web,02ee00155e9c60e72a8dd0641f7353f1,15920,15124,796,
Nam-gu,2022-09-11 10:09:55.410,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,105,Web,b8f7d2dd6ce017a81efe233fcbbc9c94,15920,15920,0,
Mapo-gu,2022-11-19 04:12:03.189,South Korea,,Apple iPad,Apple iPad,resubscribe.subscription,Korean,Mobile Safari,16.1,Web,ea08d0030696141e2ec26b54b5fd2ee1,15920,15920,0,
Seongbuk-gu,2022-10-07 13:22:21.762,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,104,Web,dbb8c6e77bec00f7147b3e220d07e805,15920,13532,2388,
Geumcheon-gu,2022-09-13 20:15:57.734,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,105,Web,814bc4e2657b81c037b61db625d53c5f,15920,15920,0,
Seoul,2022-10-12 01:16:50.449,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,106,Web,6b207419341ecb3b9b25b2015fc79e1c,42960,41671,1289,
Yongin-si,2022-10-10 16:23:29.692,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,106,Web,10591298f301d9e8b40c95cf4d055527,15920,15920,0,
Daegu,2022-11-11 22:44:18.107,South Korea,,Android,Android,resubscribe.subscription,Korean,Chrome WebView,106,Web,e10d0ae73a5b9881ff3194b7723aad1d,15920,7960,7960,
Seoul,2022-10-15 13:56:58.288,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Safari,16,Web,83fdb635b9e43b97791535b002490544,131600,131600,0,
Seoul,2022-10-02 23:20:14.827,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Opera Touch,3,Web,1a9bc9f6ba2ab755b45b04d981555ba5,15920,15920,0,
Yangp'yong,2022-11-16 02:55:20.589,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,107,Web,78c83cee9e56d24ab0cc886a70ccc573,15920,15920,0,
Ansan-si,2022-10-05 05:03:33.505,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,105,Web,40edd89b3418ea67669e3f5d46a6462d,42960,42960,0,
Seoul,2022-10-25 00:23:53.196,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,102,Web,4802738c9968c70262cc7632cb8a1c3c,42960,41671,1289,
Dongjak-gu,2022-11-25 15:36:09.156,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,107.0.0.0,Web,717493271ccd4309a4cf7becf3080973,15920,15920,0,
Seoul,2022-11-22 03:35:58.048,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,107.0.0.0,Web,374caab9f3326ced489bc34e5d786e60,42960,42960,0,
Yongsan-gu,2022-10-01 07:41:06.659,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,104,Web,6f942954644cf1ad14fd6db3e1d96bf4,42960,42960,0,
Seoul,2022-10-18 13:41:35.086,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Safari,15,Web,73191868eccc0a3acd36f85f472fbee2,42960,25776,17184,
,2022-09-19 09:17:33.703,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,105,Web,e60ec652e176aad5ffc07729caf17d2d,15920,15920,0,
Ansan-si,2022-10-25 12:32:02.764,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,106,Web,7ce9093e9c84698d3d9a6abfb9711fa5,15920,15920,0,
Seodaemun-gu,2022-11-04 07:26:31.762,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,106,Web,027a4c7fc1534e87c99613712430b6c9,131600,131600,0,
Suwon,2022-10-06 02:34:37.292,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Edge,106,Web,439b73abb4501f03f95f35f44078bc76,131600,131600,0,
Geumcheon-gu,2022-10-26 07:43:17.616,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,106,Web,a0802d8252168541a3534d564e5cf5a6,42960,42960,0,
Seo-gu,2022-11-25 06:56:03.539,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Edge,107.0.1418.56,Web,9d9ef24bed7e145ab1e7a82e209dcbdc,15920,15920,0,
Dongdaemun-gu,2022-11-04 10:00:01.903,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,102,Web,0eeb18cf9d9ced461545528ce62389b1,42960,25776,17184,
Namyangju,2022-10-13 12:25:30.195,South Korea,,Android,Android,resubscribe.subscription,Korean,Chrome WebView,90,Web,cd6f67b33b58b7c7198fab76fdb546e0,42960,42960,0,
Seoul,2022-09-16 08:12:49.215,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,15,Web,283ac3be2e9cf59284cf995e8d46e0df,15920,15920,0,
Seoul,2022-11-29 14:45:32.639,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,16.1,Web,79d8515d1eec98e99a2774c58426c0f9,15920,15920,0,
Jeju City,2022-11-11 07:16:59.748,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Edge,107,Web,4591c8f94f84533e7013713d9302a70b,42960,39093,3867,
Jung-gu,2022-11-13 04:30:29.109,South Korea,,Android,Android,resubscribe.subscription,Korean,Chrome WebView,90,Web,5742aa3f4f18772f6b9acff5895758cc,15920,15920,0,
Cheonan,2022-11-13 04:39:42.825,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,107,Web,04230eb1c628b99fb70aa483344e47ad,15920,15442,478,
Jungnang-gu,2022-10-27 11:03:27.421,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,106,Web,a203b3e63f871112fc818d84ab2fa699,15920,15920,0,
Seoul,2022-11-19 08:21:36.503,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,15,Web,0772cb88d17b51d6822f12f315ba6687,15920,15920,0,
Seoul,2022-10-30 14:24:15.249,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,15,Web,2c77967c81382e5e937c39b10d381791,15920,7960,7960,
Seongnam-si,2022-10-25 06:23:38.928,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,106,Web,ecbeb9b8aec6c489affd8a94a4dcd680,131600,131600,0,
Gangdong-gu,2022-10-06 09:00:02.437,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,102,Web,48ed217bbf2a0ff31349dc231d8c4106,15920,15920,0,
Cheongju-si,2022-09-27 11:26:56.707,South Korea,,Apple iPad,Apple iPad,resubscribe.subscription,Korean,Mobile Safari,15,Web,e289690f8ef0ad6b42db254f6f1c9511,15920,15920,0,
Geumjeong-gu,2022-09-15 09:23:33.404,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,105,Web,44f6fb22f1c473d718e692f8de901b5e,15920,15920,0,
Gangnam-gu,2022-11-28 02:27:11.145,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,107.0.0.0,Web,f2bae016fcb02eba23bee7b36f272d11,131600,131600,0,
Gwanak-gu,2022-10-01 14:09:50.556,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,104,Web,374312364e615be115ae0b43759a2b72,42960,42960,0,
Seongnam-si,2022-09-13 05:59:00.147,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,105,Web,0169c3e54cbd0d8b35d7dd59b40ca65c,15920,15920,0,
Gangbuk-gu,2022-09-14 14:10:02.659,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,103,Web,d1a35db6df104dc56be89e6c8bc3edca,42960,25776,17184,
Yongin-si,2022-11-09 03:21:54.340,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,107,Web,8cca5a51f68890467dfe0aa53b81924c,15920,15920,0,
Seoul,2022-11-07 15:58:54.432,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,16,Web,90fcda0da987e3714250c510dc111c1b,15920,15920,0,
Goyang-si,2022-11-05 10:44:00.589,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,106,Web,0fbf2ec20c4833829154647898e0bb9e,15920,15124,796,
Seo-gu,2022-10-18 07:09:03.603,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,106,Web,1f7690df0aaea3b5485a526a29544503,15920,14487,1433,
Gyeongsan-si,2023-12-19 10:42:31.432,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,120.0.0.0,Web,3d36aee67133aede4cce019748ce579b,95520,95520,0,A
Gangnam-gu,2023-08-05 07:24:35.143,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,GSA,275.0.550423587,Web,b6a97f261b53f9f6c208a72bfd4ab2ca,15920,15920,0,
Bucheon-si,2023-11-08 04:54:22.105,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,119.0.0.0,Web,9d838e04e9599d788084f18479d4e961,15920,15920,0,A
Suwon,2023-09-08 10:23:53.155,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,507ced7db37407ed84d1a1a0513a8782,15920,15920,0,
Buan-gun,2023-08-01 05:40:11.642,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,114.0.0.0,Web,35588439329bcfa58841c588aba35201,131600,131600,0,
Yongin-si,2023-10-18 15:30:07.507,South Korea,,Mac,Mac,resubscribe.subscription,English,Chrome,118.0.0.0,Web,3ae159d0bc7c5b8a66b57fda570628c9,15920,13532,2388,
Gwanak-gu,2023-12-31 11:36:19.754,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,111.0.0.0,Web,6c719eb0a6db7dad2caec896ab9698a2,95520,95520,0,B
Jongno-gu,2023-12-31 11:08:06.508,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,113.0.0.0,Web,b665dd86716ef28eea26ee3ce3c5ad6d,95520,95520,0,A
Gangnam-gu,2023-12-31 11:50:49.693,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,17.1,Web,1b887a872b5d6caabee5fc44ff6fff82,95520,95520,0,A
Gangneung,2023-12-31 11:50:49.579,South Korea,,Samsung Phone,Samsung Galaxy Z Fold5,resubscribe.subscription,Korean,Whale,1.0.0.0,Web,586909d00a3f326c5277a87be11e0715,95520,95520,0,B
Goyang-si,2023-07-24 06:08:01.844,South Korea,,Apple iPad,Apple iPad,resubscribe.subscription,Korean,Mobile Safari,16.5,Web,03f4b626f647e17db0f26fb15bbc0e63,15920,15920,0,
Wonju,2023-08-30 13:58:28.570,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,750e5aecfc43948f368fd2600331dccc,15920,15920,0,
Gangnam-gu,2023-09-12 02:26:56.947,South Korea,,Samsung Tablet,Samsung Galaxy Tab S7+,resubscribe.subscription,Korean,Whale,2.10.2.2,Web,a48bba7c4b616ccf97501a76d000f65d,131600,131600,0,
Yongsan-gu,2023-08-12 09:42:21.542,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,115.0.0.0,Web,bf47de78ba68f7e48bb1639fc8bf272c,15920,15920,0,
Naju,2023-10-20 11:20:54.596,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,117.0.0.0,Web,8dfe7677ca8d128da43f7dbe60dd50a4,15920,15920,0,
Gangnam-gu,2023-09-14 03:54:13.448,South Korea,,K,,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,1b3adcd43e30cdf3668fda02713bce65,131600,131600,0,
Gangnam-gu,2023-07-12 04:10:40.964,South Korea,,Samsung Galaxy Note,Samsung Galaxy Note10+ 5G,resubscribe.subscription,Korean,Whale,1.0.0.0,Web,ada74c24559f9a8800694ea6e07f96c4,15920,15920,0,
Seongbuk-gu,2023-10-13 07:50:35.244,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,118.0.0.0,Web,9ad3e43c9085491328e72bb75de31d90,15920,15920,0,
Seoul,2023-09-17 09:43:54.642,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,c39837d9f333bae6d054139d861e6208,15920,15920,0,
Goyang-si,2023-09-17 09:31:10.413,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,36f6fdc7b33d281af2af18c07491df3f,15920,15920,0,
Seongdong-gu,2023-12-22 07:47:59.996,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,120.0.0.0,Web,31ee0070e6778a06e19bec5afc1c4234,95520,95520,0,A
Coquitlam,2023-07-28 00:23:19.113,Canada,,K,,resubscribe.subscription,English,Chrome,115.0.0.0,Web,7ed576e1909e0a1081b1936c0a85b963,15920,15920,0,
Seoul,2023-07-17 10:48:24.147,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,16.5.2,Web,a9394fed355c16d428d0d41072cbd4d2,15920,15920,0,
Anyang-si,2023-07-15 15:07:07.321,South Korea,,Mac,Mac,resubscribe.subscription,English,Chrome,114.0.0.0,Web,601725203221e1639aebc84a3280596e,15920,15920,0,
Paju,2023-12-20 12:59:31.602,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,120.0.0.0,Web,f36c74d404aed5b2d7f72dac0167d8e7,95520,95520,0,A
Toronto,2023-09-14 19:32:33.174,Canada,,Windows,Windows,resubscribe.subscription,Korean,Edge,116.0.1938.76,Web,84c2ad7701031d8593dc2f30e7792e88,15920,15920,0,
Incheon,2023-11-04 02:35:34.654,South Korea,,Windows,Windows,resubscribe.subscription,English,Chrome,118.0.0.0,Web,cf0e4ad5bfaac5f91b54a84b424bfcdd,15920,13532,2388,A
Anyang-si,2023-07-26 05:42:36.013,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,115.0.0.0,Web,753df5f67de37d688aee792fb4e89a59,15920,15920,0,
Gangnam-gu,2023-12-27 12:12:11.875,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,17.1,Web,69f94a4dad493fff0c7ff1b5e86bac52,95520,95520,0,A
Gwanak-gu,2023-09-30 14:07:09.983,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,117.0.0.0,Web,12d934d89f30d71fd9e5b9d5248092bb,131600,98700,32900,
Seongnam-si,2023-09-05 01:28:17.263,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,24a9f0e86a16c0b8eed599514b53888b,15920,15920,0,
Seoul,2023-07-08 17:18:31.305,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,16.5.1,Web,03833f51d31e17c1384685405f173689,15920,15920,0,
Jungnang-gu,2023-10-15 12:10:47.920,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Edge,117.0.2045.60,Web,3ebb00a18691d94271c6f8ac1e102606,15920,15920,0,
Seoul,2023-12-29 04:59:51.632,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Safari,17.2,Web,f0dbb427a7b5faa4b6c78d5693747bad,95520,95520,0,A
Seoul,2023-09-10 22:52:17.669,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,0d0c443c670f38ba4bc9cb151a0b8da8,15920,11940,3980,
Jung-gu,2023-08-04 23:57:45.520,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Edge,115.0.1901.188,Web,9cc6051405261a1bbf6bb5c2da5483fa,15920,15442,478,
Yeongdeungpo-gu,2023-08-13 13:15:22.723,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Edge,115.0.1901.200,Web,7a4fc002e48481d6703fcc443bfcfec9,131600,127652,3948,
Geoje-si,2023-07-25 13:08:40.974,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,115.0.0.0,Web,4661d6def294c8eff2e7c6d49170f5a0,15920,15920,0,
Goyang-si,2023-08-01 08:41:51.374,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,114.0.0.0,Web,58a45c0eb3b69bc2f0083a484090d0d9,15920,15920,0,
Mapo-gu,2023-07-07 04:54:04.704,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,114.0.0.0,Web,3e1ed2bcbcb9a460dcdcb728addcb1c4,15920,15920,0,
Gangnam-gu,2023-07-22 13:55:33.201,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,114.0.0.0,Web,20ef219cb90bc431574bc6569fc744e6,15920,15920,0,
Yangcheon-gu,2023-08-15 15:19:11.778,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,115.0.0.0,Web,e08494fd4c48485bbc81234ba06d21fb,15920,15920,0,
Dongjak-gu,2023-08-17 10:06:14.886,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,115.0.0.0,Web,5aca05b1477ac27d25309d8aee3f74c5,15920,15920,0,
Busan,2023-12-29 16:08:19.363,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,120.0.0.0,Web,ce232eef350ed0ef289abad6cd8ed4f4,95520,95520,0,B
Bucheon-si,2023-11-13 13:13:21.521,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,118.0.0.0,Web,767df4bdad51476f06aacc81bf597a03,15920,15920,0,A
Gwacheon,2023-12-02 14:47:40.586,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,119.0.0.0,Web,2cd59ef8a98dcb16f1dc487a355e14dc,15920,15920,0,A
Seoul,2023-09-16 11:54:44.130,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Safari,16.5.2,Web,03bdc3fe4031f63a1ed078a33a345ca9,15920,15920,0,
Suwon,2023-08-10 07:29:30.978,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,115.0.0.0,Web,cea0d65cbcd9005a6a4e66b5f39aa5e7,15920,15920,0,
Jeju City,2023-12-07 11:48:39.389,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,117.0.0.0,Web,b0aaada9df854912a9108bcf5fbf2611,15920,15920,0,A
Dongdaemun-gu,2023-08-29 09:43:35.668,South Korea,,K,,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,43e8b7ed5d8da5e0e260263399ec89ed,15920,15920,0,
Siheung-si,2023-11-27 00:03:46.443,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,119.0.0.0,Web,0108538a502bb0339cdee7d33f96a510,131600,131600,0,A
Ashcroft,2023-12-13 22:23:40.585,Canada,,Windows,Windows,resubscribe.subscription,Korean,Chrome,120.0.0.0,Web,800cc20c949fd01b6f7334fb2f6beb3d,95520,95520,0,B
Daegu,2023-12-18 05:11:13.874,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Edge,120.0.0.0,Web,ff27c0ef4f7c2c87a09e295c496727f5,95520,95520,0,A
,2023-07-18 05:45:40.908,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,114.0.0.0,Web,809e4e0e48fb9e45e6bbb84dbbe51b8d,15920,15920,0,
Pohang,2023-08-27 07:18:07.517,South Korea,,Windows,Windows,resubscribe.subscription,English,Chrome,116.0.0.0,Web,82611c92042ab4a12d2d70474f3e692d,15920,15920,0,
Seoul,2023-12-12 02:09:02.241,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,16.2,Web,f00bffe5199fe4099556caa200b777a1,95520,95520,0,A
Seongdong-gu,2023-08-07 02:47:12.298,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,115.0.0.0,Web,45d3ab6accbf86fcdd9de2e48fbe4534,15920,15920,0,
Seongnam-si,2023-12-28 06:58:54.554,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,120.0.0.0,Web,04443da06f98d2793d79d977435fa08d,95520,95520,0,A
Seoul,2023-11-10 00:12:56.677,South Korea,,Apple iPhone,Apple iPhone 12 Pro,resubscribe.subscription,Korean,Instagram,301.1.0.24.111,Web,e07feb717b6ed7bfce3e610c14b92891,15920,15920,0,A
Sunchang-gun,2023-10-23 14:16:20.280,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,118.0.0.0,Web,40511809313b25cfae79a854480f758d,131600,131600,0,
Gwanak-gu,2023-07-12 13:01:19.897,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Whale,3.21.192.18,Web,ddb9ba98b95b431dfd902e0aef961849,15920,15920,0,
Seongdong-gu,2023-11-17 08:14:20.452,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,119.0.0.0,Web,6586132eb344837cfbac8105731a5592,15920,15124,796,A
Guro-gu,2023-08-23 05:21:14.768,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,68628b7a1a5b3718a2c8dc78d57f8f3b,15920,15920,0,
Suncheon-si,2023-11-19 12:14:55.668,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,119.0.0.0,Web,08ca32dc8907493bb0fde412b02a0ed6,15920,15920,0,A
Yangju,2023-11-14 02:14:27.960,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,119.0.0.0,Web,2f5f7896fdfb62605d3e6733e7e62a81,15920,15920,0,A
Seoul,2023-12-03 19:49:59.408,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Safari,17.1,Web,3a8b4ac1be14fbf919ba7a9805acfe44,15920,15920,0,B
Seoul,2023-07-17 16:27:41.451,South Korea,,Apple iPhone,Apple iPhone,resubscribe.subscription,Korean,Mobile Safari,16.5.2,Web,5530c1a5516b0014a331acec19591c3f,15920,15920,0,
Naju,2023-12-21 12:07:32.643,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,120.0.0.0,Web,3cc4092b2adfc2e82581da4813356d94,95520,95520,0,A
Seoul,2023-10-08 16:01:18.137,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Safari,16.6,Web,9e2e52216630c16bc8f2558be65dd637,15920,13532,2388,
Busan,2023-11-02 05:07:34.832,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,118.0.0.0,Web,8a3a79afbfe292f4d4cb9758b506bb41,15920,15920,0,A
Seongnam-si,2023-09-26 05:54:07.472,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Edge,117.0.2045.31,Web,0816abe37e3699c649dde5590eec6236,131600,127652,3948,
Cheongju-si,2023-09-26 05:04:46.806,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,117.0.0.0,Web,834f4b3ee0c383bfc1f5d5297604bd5e,15920,15920,0,
Uijeongbu-si,2023-08-09 22:14:29.926,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Whale,3.21.192.22,Web,e6eb4504b5a228ba77fd0e62f77b6abe,15920,15920,0,
Gwacheon-si,2023-10-31 07:54:42.430,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,118.0.0.0,Web,1d4c7425bbefb37a25d163356122c02c,15920,15920,0,A
Asan,2023-09-08 05:05:18.001,South Korea,,Windows,Windows,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,9eb904e745003124a86bcb19e9ed54e7,15920,15920,0,
Seoul,2023-10-26 09:39:03.386,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,116.0.0.0,Web,711ff43bbdca116dcda94d1bc303ebe5,15920,15920,0,
Geumcheon-gu,2023-12-17 09:43:25.696,South Korea,,Samsung Phone,Samsung Galaxy S22,resubscribe.subscription,Korean,Chrome WebView,120.0.6099.43,Web,6097a1a40c3a32ee6af796e32ff82a15,95520,95520,0,A
Gangbuk-gu,2023-11-08 11:59:21.486,South Korea,,Zeki TB371FC,,resubscribe.subscription,Korean,Whale,1.0.0.0,Web,74d57c00ff76a3f2672641caa15ed285,15920,13532,2388,A
Namdong-gu,2023-11-16 01:29:20.337,South Korea,,Mac,Mac,resubscribe.subscription,Korean,Chrome,119.0.0.0,Web,513704b363aaa270c2331ae53f2ed7f6,15920,15920,0,A
