city,client_event_time,country,device_carrier,device_family,device_type,event_type,language,os_name,os_version,platform,user_id,plan.price,paid_amount,coupon.discount_amount,pg.type
Yeongdeungpo-gu,2022-11-30 12:02:06.241000,South Korea,,Samsung Phone,Samsung Galaxy Z Flip3 5G,complete.subscription,Korean,Whale,1.0.0.0,Web,4f450fd884663591e74582e93dffe333,15920,3960,11960,
Seoul,2022-11-30 12:29:53.136000,South Korea,,Samsung Galaxy Note,Samsung Galaxy Note10 5G,complete.subscription,Korean,Chrome WebView,107.0.5304.105,Web,377cd4d827e21a324ad61e0476dfba20,15920,3960,11960,
Seo-gu,2022-11-30 12:52:26.457000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,107.0.0.0,Web,8f191bf3b41a016281eb57bdf80b99d9,15920,3960,11960,
Gwanak-gu,2022-11-30 12:16:26.216000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,107.0.0.0,Web,6bcac5f568c44508e123f0177992c2be,15920,3960,11960,
Jeollanam-do,2022-11-30 12:38:52.573000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,107.0.0.0,Web,c5155608831e333f3e6525d666f7c62b,15920,3960,11960,
Sejong,2022-11-30 12:56:49.034000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,107.0.0.0,Web,e321df8f398f97d54b2780ae50188211,15920,3960,11960,
Goyang-si,2022-11-30 12:58:30.370000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,107.0.0.0,Web,b18f1279a02514cc9b4433b5a4036def,15920,3960,11960,
Yeonje-gu,2022-11-30 12:15:12.012000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,107.0.0.0,Web,ba7c9e4f310514b1b6d59d3a4bf47c54,15920,3960,11960,
Seoul,2022-11-30 12:37:11.695000,South Korea,,Samsung Galaxy Phone,Samsung Galaxy Z Flip,complete.subscription,Korean,Samsung Browser,19.0,Web,a236a6d88b3097efb0dbabab6230a84e,15920,3960,11960,
Goyang-si,2022-11-30 12:56:08.402000,South Korea,,Samsung Phone,Samsung Galaxy A Quantum,complete.subscription,Korean,Chrome,107.0.0.0,Web,114ce725e8b85a21ceb209b363630a48,15920,3960,11960,
Jongno-gu,2022-11-30 12:13:12.056000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,107.0.1418.62,Web,e0b0dfeedbeb3129f5eea3de1d653702,15920,3960,11960,
Dalseong-gun,2022-11-30 12:32:21.926000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,107.0.0.0,Web,e2c735315ba3aaf0b02f15e959797715,15920,3960,11960,
Tangjin,2022-11-30 12:31:32.601000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,107.0.0.0,Web,1b3c7e5fc026ee9176070f2aa6a35416,15920,3960,11960,
Namyangju,2022-11-30 12:04:46.735000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,107.0.1418.56,Web,73633b1210b6e94ee3217037118dc9c1,15920,3960,11960,
Seoul,2022-11-30 12:12:21.362000,South Korea,,Samsung Galaxy Phone,Samsung Galaxy Z Flip 5G,complete.subscription,Korean,Chrome,100.0.4896.127,Web,f878c4d4a907a879cf22cc1111f77790,15920,3960,11960,
Songpa-gu,2022-11-30 12:50:29.847000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,14.0.3,Web,87e5bdc877ec261ea2d2eb4d337b45a0,15920,3960,11960,
Hwaseong-si,2022-11-30 12:45:31.774000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,107.0.0.0,Web,d9354aa879f0238dbdf8a1949625f0c2,15920,3960,11960,
Yangsan,2022-11-30 12:55:59.113000,South Korea,,Apple iPhone,Apple iPhone 13 Pro,complete.subscription,Korean,Instagram,250.0.0.14.109,Web,2dc7b55f7a77c090e4f1481b5623a605,15920,3960,11960,
Yangp'yong,2022-11-30 12:53:16.671000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,107.0.0.0,Web,5ed784d900a9b07efa7ead5498f7c365,15920,3960,11960,
Buk-gu,2022-11-30 12:17:39.964000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,107.0.0.0,Web,f5e6c110d257b70c6f858b3e39b445dd,15920,3960,11960,
Gwangju,2022-11-30 12:34:19.089000,South Korea,,Windows,Windows,complete.subscription,English,Chrome,107.0.0.0,Web,98952dbefae1d3e6d60b1728b6465dd4,15920,3960,11960,
Suwon,2022-11-30 12:26:02.767000,South Korea,,Samsung Phone,Samsung Galaxy S21 5G,complete.subscription,Korean,Chrome WebView,107.0.5304.141,Web,bb253993cba0be9a2ef1bc12399abc4c,15920,3960,11960,
Seoul,2022-11-30 12:27:44.324000,South Korea,,LG LM-Q925K,,complete.subscription,Korean,Chrome WebView,103.0.5060.129,Web,8e909f59f2f884e762cc1ea1f9c97ead,15920,3960,11960,
Seoul,2022-11-30 12:42:20.313000,South Korea,,Mac,Mac,complete.subscription,English,Chrome,107.0.0.0,Web,cc91375190e2c128e4e1f4d60d003ca4,15920,3960,11960,
,2022-11-30 12:46:10.778000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,15.6.1,Web,0296695ea9a2e62c2127c9a120bb3ff5,15920,3960,11960,
Geumjeong-gu,2022-11-30 12:42:15.642000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,107.0.0.0,Web,b500ce7992f802ded53d4840aff981ea,15920,3960,11960,
Yongin-si,2022-11-30 12:58:47.236000,South Korea,,Samsung Galaxy Note,Samsung Galaxy Note10+ 5G,complete.subscription,Korean,Whale,1.0.0.0,Web,28511187f43bf0ec7a78b9f636ebbaa3,15920,3960,11960,
Seoul,2022-11-30 12:57:34.503000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,107.0.0.0,Web,d09ae3b981a095d6b4239de3fa7ce8dc,15920,3960,11960,
Seongbuk-gu,2022-05-11 14:14:45.133000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,100,Web,4ba404e7c267cc662f437417b35440fc,42960,42960,0,
Songpa-gu,2022-05-11 14:31:02.835000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,101,Web,387d3b22acf7e9642c56ff2746fbab31,15920,13532,2388,
Chicago,2022-12-16 04:18:54.893000,United States,,Mac,Mac,complete.subscription,English,Chrome,107.0.0.0,Web,a50b3d69af2faa37c0cb0d87d2d96cf9,79200,79200,0,
Buk-gu,2022-12-16 04:29:04.080000,South Korea,,Windows,Windows,complete.subscription,Korean,Whale,3.18.154.7,Web,32068e8d0a4478d18f6e023bc0cdeb1e,79200,79200,0,
Dong-gu,2022-07-16 04:14:53.448000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,103,Web,25a45596d45e48c1ae07c82d651d719f,15920,15920,0,
Uiwang-si,2022-07-16 04:53:03.099000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,103,Web,fca0aaeeb16de2b8a70b182fdd24e4a3,15920,15920,0,
Seoul,2022-07-16 04:57:05.272000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,103,Web,5a9a5241310d4aaf4892b8d8fff0b857,15920,15920,0,
Gangseo-gu,2022-05-27 04:33:10.627000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,100,Web,f8e62bf8fecf7d628c40b2ad07d5bb44,42960,36516,6444,
Dongdaemun-gu,2022-05-07 01:48:52.535000,South Korea,,Mac,Mac,complete.subscription,English,Chrome,87,Web,00cb78971f63393f023c68b13aa59134,15920,13532,2388,
Gyeonggi-do,2022-05-07 01:56:48.694000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,101,Web,3239720b41885bd2a73620b6d46228a4,15920,15920,0,
Haeundae-gu,2022-04-05 15:44:44.588000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,15,Web,c734ea7075931f4c4706eee77914d02a,131600,111860,19740,
Osan,2022-04-05 15:54:30.806000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,99,Web,3aa77ac6f9205a0fb5855df25397a2c4,42960,36516,6444,
Jeju City,2022-02-04 06:54:06.249000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,97,Web,6095890263645e449559970860d1a11c,42960,42960,0,
Cheongju-si,2022-02-04 06:27:14.689000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,97,Web,fd2d01983899f496983df07c7c384c6e,15920,15920,0,
Gangdong-gu,2022-09-09 08:45:01.650000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,105,Web,24e52e9e96b72227e531226f338712c8,15920,15920,0,
Nowon-gu,2022-10-24 13:31:04.110000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,106,Web,8f2597a1b46d51f3ae9d769005bbf6a3,15920,15920,0,
Seoul,2022-10-26 16:15:01.928000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,16,Web,8aab6fc112479d1a036adcec8720c528,42960,42960,0,
Hanam,2022-09-19 12:55:01.782000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,105,Web,a12157ff19390c52934d461e2c5a241d,15920,15920,0,
Seoul,2022-02-14 00:29:51.543000,South Korea,,Android,Android,complete.subscription,Korean,Samsung Browser,16,Web,7602b6f78287f92a69b49349209c991b,15920,15920,0,
Seoul,2022-02-18 16:59:47.892000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,15,Web,22296e694efbffe06bf1e0d730d0f11b,131600,131600,0,
Seongbuk-gu,2022-04-04 13:58:43.471000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,99,Web,b7a4850ea33c8d4d563a126e445a5311,42960,36516,6444,
Jeonju,2022-04-04 13:10:43.861000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,100,Web,fe9cc1899a36637c218c8b4146231146,15920,15920,0,
Seoul,2022-04-04 13:55:05.652000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,100,Web,7dd73e2cacc165d831d8ee2e0dcb47ff,15920,15920,0,
Ansan-si,2022-04-04 13:47:01.740000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,100,Web,fb2be3463762e5eea15e56b4fa63f02c,42960,36516,6444,
Paju,2022-04-04 13:45:20.667000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,100,Web,291fc8987e69aa93389bdf71e92ebf8c,42960,42960,0,
Seoul,2022-12-26 07:44:20.550000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,07605ce3c700deaaaca27a011872278c,79200,79200,0,
Gimpo-si,2022-12-26 07:22:49.597000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,eebf0ba4f9fb5581c23e4e747230d377,79200,79200,0,
Geoje,2022-12-26 07:31:23.401000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,108.0.1462.54,Web,542ad6455496404e44ec879871c7ccc6,79200,79200,0,
Sejong,2022-05-10 12:10:25.227000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,101,Web,b8813e9da0222ed5162ccfd388bc9057,42960,42960,0,
Gwanak-gu,2022-05-10 12:13:12.368000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,101,Web,fbecaf30ee3d725679aeac1ff4587686,15920,13532,2388,
Gangseo-gu,2022-05-10 12:57:22.927000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,100,Web,87b9eaf861abe6c162e40a5db7c1742e,15920,15920,0,
Gwangju,2022-07-26 07:28:50.505000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,103,Web,4dd014aa5f0f57e4621224a44ca25fd2,15920,13532,2388,
Busan,2022-07-06 02:49:37.203000,South Korea,,Android,Android,complete.subscription,Korean,Chrome Mobile,103,Web,5206af3c892c4c5dfcf07886f81ffae4,131600,131600,0,
Seoul,2022-07-06 02:53:55.959000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,15,Web,d5e61aa82088bd4e530cedbcd5a7ae23,131600,111860,19740,
Seoul,2022-12-06 02:09:34.218000,South Korea,,Samsung Phone,Samsung Galaxy S22,complete.subscription,Korean,Whale,1.0.0.0,Web,28ffb08a2bcb71146c505ea3a9222926,79200,79200,0,
Eunpyeong-gu,2022-12-06 02:54:35.407000,South Korea,,Windows,Windows,complete.subscription,English,Chrome,108.0.0.0,Web,96b6c8f421b222a0caf22011223d8dbd,79200,79200,0,
Daegu,2022-12-06 02:00:32.516000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,108.0.0.0,Web,8d5883289354f111fbd6098bd9c9cabe,79200,79200,0,
Gangnam-gu,2022-05-12 17:35:19.927000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,101,Web,3c7ff7c3edcf4ac0cf727089dc4aae8a,15920,15920,0,
Bucheon-si,2022-01-27 16:13:24.414000,South Korea,,Mac,Mac,complete.subscription,Korean,Safari,14,Web,3cece2c50eef220f3bdcc6e35194ef06,15920,15920,0,
Jongno-gu,2022-08-19 05:10:02.741000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,104,Web,0aeaadcc78bc99fa6fd562d4c3fd7964,15920,15920,0,
Seoul,2022-09-24 13:09:30.345000,South Korea,,Mac,Mac,complete.subscription,Korean,Safari,14,Web,2466261a18d5757e8504ff8045d4b0e1,15920,15920,0,
Damyang-gun,2022-12-30 16:15:38.411000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,WebKit,605.1.15,Web,076f399ee34dd6255991573ef7648b64,79200,79200,0,
Gangdong-gu,2022-12-30 16:31:19.971000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,WebKit,605.1.15,Web,4d1d02b9986b3351c060d2d327109621,79200,79200,0,
Hwaseong-si,2022-12-30 16:32:00.033000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,30cc9cb6b2bef681fb133d7fe32cf3be,79200,79200,0,
Buk-gu,2022-12-30 16:18:59.974000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,16.0,Web,edf348778cd730f64bc8d9bf68f88ee5,79200,79200,0,
Cheonan,2022-12-30 16:29:11.242000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,108.0.1462.54,Web,97d06761c8f6aada3967519c42a0ed35,79200,79200,0,
Yangcheon-gu,2022-12-30 16:33:28.120000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,e3063906d823a95167bffa1286cbc067,79200,79200,0,
Seoul,2022-12-30 16:13:12.849000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,16.2,Web,7607332b1b116030c417cc4cfae1ef16,79200,79200,0,
Pohang-si,2022-03-22 09:39:47.282000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,99,Web,57e3fc98690d29a1a77bff0db2430214,15920,15920,0,
Uijeongbu-si,2022-12-25 23:14:25.568000,South Korea,,Apple iPhone,Apple iPhone 11,complete.subscription,Korean,Instagram,264.1.0.18.104,Web,7782bb59bcb17ec75ae6dd7259d3cf98,79200,79200,0,
Dongjak-gu,2022-02-26 14:00:10.076000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,97,Web,603e653a6d3a624486174914d089a8db,131600,131600,0,
Suwon,2022-02-26 14:13:07.973000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,98,Web,f44a4a5d503be43a064f070533e3ae27,131600,131600,0,
Jungnang-gu,2022-07-30 00:01:24.261000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,103,Web,daedbeea9f2b80ebd4df04a298e8b8b3,131600,98700,32900,
Seoul,2022-07-30 00:20:06.281000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,15,Web,9005ee921c389fc538b0d9571a0be6a4,42960,32220,10740,
,2022-07-30 00:30:28.386000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,15,Web,d92c4ff8e188cdb6dfe7aa66869bdf1e,131600,98700,32900,
Dongjak-gu,2022-06-13 15:34:03.142000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,102,Web,7d6aa10901e6afab066e3bb6f0833478,42960,36516,6444,
Incheon,2022-12-30 00:10:12.671000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,WebKit,605.1.15,Web,e4428a286e3a597459349eceb25a7037,79200,79200,0,
Seoul,2022-12-30 00:19:00.032000,South Korea,,Mac,Mac,complete.subscription,Korean,Safari,16.0,Web,92130d0bef2864a03f8545d4bfc42683,79200,79200,0,
Seoul,2022-12-30 00:20:18.714000,South Korea,,Samsung Galaxy Note,Samsung Galaxy Note9,complete.subscription,Korean,Chrome WebView,108.0.5359.128,Web,f2086ddc060c5ea006364818be4b4fb4,79200,79200,0,
Dalseo-gu,2022-12-30 00:10:54.670000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,108.0.1462.54,Web,383ea6b1b137449fc2ef9ca7e09743e5,79200,79200,0,
Songpa-gu,2022-12-30 00:20:44.719000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,65cbd7566764cee8684c0d0549ebae96,79200,79200,0,
Seongnam-si,2022-12-30 00:37:52.884000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,WebKit,605.1.15,Web,4b8fd66e6cd872db3dd767977fc61c62,79200,79200,0,
Jeju City,2022-12-10 05:25:24.598000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,d1bfd4088206b4ee107fabbe0e44233c,79200,79200,0,
Nonsan,2022-10-21 05:00:02.048000,South Korea,,Android,Android,complete.subscription,Korean,Chrome,102,Web,8c5a6306d6ae6b35e2f0c1607d1b3a39,42960,42960,0,
Hwaseong-si,2022-05-21 05:22:28.248000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,101,Web,16e6adc2ae5883d8e4c93d11eea70ece,42960,42960,0,
Yeonje-gu,2022-07-05 11:49:05.280000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,103,Web,3120d3e51a16fe635e51c5a04ae90d6a,15920,15920,0,
Gwangju,2022-07-05 11:31:56.706000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,103,Web,45a95e11fd719aabecadc700cc2dc788,15920,15920,0,
Songpa-gu,2022-07-05 11:13:06.332000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,103,Web,2bab389998ba2e9b9a4b875133e29425,15920,15920,0,
Seoul,2022-02-28 05:13:44.958000,South Korea,,Android,Android,complete.subscription,Korean,Chrome WebView,90,Web,945e8517af697f14b23fe473e9151aaa,15920,15920,0,
Seoul,2022-02-28 05:16:13.355000,South Korea,,Android,Android,complete.subscription,Korean,Chrome WebView,90,Web,4cc9e98ecc6a10ce4573c959f7f7a6ad,15920,15920,0,
Anyang-si,2022-07-07 14:37:16.810000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,103,Web,4a9e1af32a7c3f71bce12ecd34f43410,15920,13532,2388,
Busan,2022-07-12 21:54:09.295000,South Korea,,Android,Android,complete.subscription,Korean,Chrome WebView,90,Web,f2f2622adc66d997bd7e9b40accda063,15920,15920,0,
Suseong-gu,2022-02-02 07:31:40.354000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,97,Web,fc1c075c439b378bd5d5ede935ce1302,15920,15920,0,
Yeonsu-gu,2022-08-27 22:16:40.313000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,104,Web,ab0f49bf097d0e11567b295ed0d8ec46,15920,15920,0,
Namdong-gu,2022-03-30 10:10:13.354000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,98,Web,1c389a4a8681a18466ad2b2f28fcca77,131600,111860,19740,
Hwaseong-si,2022-03-30 10:38:43.872000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,99,Web,1098ea89b94f023fbb243350b7d03692,131600,111860,19740,
Ulsan,2022-03-30 10:53:56.708000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,99,Web,65a98d678b12c488876636f252c652fe,42960,42960,0,
Gangnam-gu,2022-02-22 02:46:07.986000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,98,Web,143a9348f598a03b623dd3d68a4627b5,15920,13532,2388,
Seoul,2022-02-22 02:36:43.242000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,98,Web,384f3103568fa7b603c49b90d08b7103,15920,15920,0,
Gwangjin-gu,2022-03-31 16:17:41.203000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,WebKit,605,Web,90c77a992a017e149f1653519be3e35a,131600,131600,0,
Goyang-si,2022-08-31 14:35:02.189000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,105,Web,67b0e90545e58ad942269f22726a0182,42960,42960,0,
Seoul,2022-07-11 22:11:51.047000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,103,Web,c705574adfbf07f22fd49734a1055798,42960,42960,0,
Seoul,2022-05-31 03:53:46.719000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,English,Mobile Safari,15,Web,4c24b01af5f081b5c84b73ecd2371e4d,42960,42960,0,
Jung-gu,2022-07-04 17:30:03.989000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,15,Web,47a7b82262e14f30c6ee06a314004714,15920,15920,0,
Seoul,2022-07-06 12:30:50.216000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,15,Web,07a89c29b067c37c92dcd99519a923f1,15920,15920,0,
Yongin-si,2022-07-06 12:11:47.348000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,103,Web,11d38fe864ad2d8af4596866fd4c5d00,15920,15920,0,
Victoria,2022-05-11 06:31:00.984000,Canada,,Windows,Windows,complete.subscription,Korean,Chrome,101,Web,4bb498c31d522f08b00053aacacdb671,15920,15920,0,
Yongin-si,2022-05-11 06:14:50.592000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,100,Web,0d00c698356c594b67cae79f4f49313f,42960,36516,6444,
Seongnam-si,2022-09-15 08:30:01.972000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,105,Web,68e4e4e3a511cf48d88392030b0fb9fc,15920,15920,0,
Seoul,2022-12-20 06:48:05.059000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,6ff380a703725e1c2b6fe4cfe3725e20,79200,79200,0,
Seoul,2022-12-20 06:06:02.449000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,WebKit,605.1.15,Web,cc3bd22972e1126dc77684491cc7420e,79200,79200,0,
Seoul,2022-12-20 06:14:50.679000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,16.1,Web,1a45f96b96b2d8ce1ad9a1b4ae218a46,79200,79200,0,
Mapo-gu,2022-12-20 06:53:57.727000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,5516c1ff1923a84dc11caaaa607fa8cd,79200,79200,0,
Geumcheon-gu,2022-07-20 06:06:31.815000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,103,Web,610d28c5acb0cc2f28686adaa6b5ccde,42960,42960,0,
Ho Chi Minh City,2022-06-10 16:46:37.315000,Vietnam,,Windows,Windows,complete.subscription,Korean,Chrome,102,Web,e2a9a2b5c62a2fb8a14bbdfea43cac56,15920,13532,2388,
Saha-gu,2022-12-31 10:33:49.873000,South Korea,,Samsung Galaxy Note,Samsung Galaxy Note9,complete.subscription,Korean,Samsung Browser,19.0,Web,6f2c05f366e2c747dc9e71b19f1fc0a6,79200,79200,0,
Seoul,2022-12-31 10:14:43.596000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,15.6.1,Web,92dee995d3faa1d153d1dc2efc7b8c79,79200,79200,0,
Seoul,2022-12-31 10:33:58.380000,South Korea,,Apple iPhone,Apple iPhone 13,complete.subscription,Korean,Instagram,264.3.0.19.104,Web,474e49435482aedcae36a6c7d54a4380,79200,79200,0,
Kyoto,2022-12-31 10:48:40.109000,Japan,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,16.2,Web,9a1526f5c744c80dc9e8215adb06c75b,79200,79200,0,
Seoul,2022-12-31 10:06:38.438000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,15.5,Web,09478de691399e67c81ee8df54daae75,79200,79200,0,
Hwaseong-si,2022-12-31 10:57:25.198000,South Korea,,Samsung Phone,Samsung Galaxy S22 Ultra,complete.subscription,Korean,Chrome WebView,108.0.5359.128,Web,07b913c22fc4d33e54aba37b4c774414,79200,79200,0,
Jeonju,2022-12-31 10:17:08.088000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,15.6,Web,750fbfe40278d12c7c18aff33142727d,79200,79200,0,
Nowon-gu,2022-12-31 10:31:36.677000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Chrome,85.0.4183.109,Web,2e191dce117b792fbdc9b479507c3587,79200,79200,0,
Gunpo,2022-12-31 10:04:28.157000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,11ff2a7b75409284bb972f2a63a5fad5,79200,79200,0,
Seoul,2022-12-31 10:36:38.437000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,16.1,Web,727f6263126e178959b1127100fcc726,79200,79200,0,
Seoul,2022-12-31 10:49:31.280000,South Korea,,Windows,Windows,complete.subscription,English,Chrome,108.0.0.0,Web,121e00a39c9c11afa9ff5f2365c37816,79200,79200,0,
Incheon,2022-12-31 10:07:10.088000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,ab9d950eb68791f49f2f267ade777f99,79200,79200,0,
Dobong-gu,2022-12-31 10:18:32.289000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Chrome,108.0.5359.112,Web,b83fa39884dc2e413e2e4b29f7ad0ccd,79200,79200,0,
Bucheon-si,2022-12-31 10:01:36.121000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,58e467e730643bbf10ac2608a0dbad02,79200,79200,0,
Daegu,2022-12-31 10:57:56.962000,South Korea,,Samsung Galaxy Note,Samsung Galaxy Note10+ 5G,complete.subscription,Korean,Samsung Browser,19.0,Web,ee42dc8b720739a408c2678ed3f5518d,79200,79200,0,
Hoengseong-gun,2022-12-31 10:35:11.442000,South Korea,,Samsung Phone,Samsung Galaxy Jump,complete.subscription,Korean,Chrome WebView,108.0.5359.128,Web,58e9adf0d37b82eb9b8f2a6266dd5f45,79200,79200,0,
Gimje-si,2022-12-31 10:40:10.415000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,2be236b472739dbc6d4b90e945564dce,79200,79200,0,
Wonju,2022-09-25 15:10:01.739000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,105,Web,fe47fabc4baa52ef9f85cd749349a33f,15920,15920,0,
Seongnam-si,2022-02-27 12:30:08.639000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,98,Web,03cc167fc5293a7fb17f5c304b90ab5f,15920,15920,0,
Buk-gu,2022-11-22 04:19:04.497000,South Korea,,Samsung Galaxy Phone,Samsung Galaxy Z Fold2 5G,complete.subscription,Korean,Samsung Browser,19.0,Web,eea938551db02de68003a3710f83aaf0,15920,3960,11960,
Seoul,2022-11-22 04:23:48.643000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,107.0.0.0,Web,422482b459f9b68b0f3ffeffb97b4091,15920,3960,11960,
Seoul,2022-11-22 04:58:46.988000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,16.0,Web,06b9025964704e0ba646e36871dd9c03,15920,3960,11960,
